statename,ccode,leader,begyr,begmo,begday,leaderpos,affiliation,solschange,solsminchinit,solsminchdur,interim,archigosobsid,version
Cuba,40,Raul Modesto Castro Ruz,2008,2,24,President of the Council of State,PCC,0,0,0,0,CUB-2008,5
Cuba,40,Miguel Mario Diaz-Canel Bermudez,2018,4,19,President of the Council of State,PCC,0,0,0,0,,5
Haiti,41,Vincent,1934,8,15,President,Unknown,0,0,0,0,HAI-1934,5
Haiti,41,Lescot,1941,5,15,President,Unknown,1,0,0,0,HAI-1941,5
Haiti,41,Lavaud,1946,1,11,President,Mil,0,0,0,1,HAI-1946-1,5
Haiti,41,Estime,1946,8,16,President,Non-Party,1,0,0,0,HAI-1946-2,5
Haiti,41,Magloire,1950,5,10,President,Mil/Non-Party,1,0,0,0,HAI-1950,5
Haiti,41,Pierre-Louis,1956,12,12,President,Non-Party,0,0,0,1,HAI-1956,5
Haiti,41,Sylvain,1957,2,7,President,Non-Party,0,0,0,1,HAI-1957-1,5
Haiti,41,Cantave,1957,4,2,President,Mil,0,0,0,1,HAI-1957-2,5
Haiti,41,Executive Council,1957,4,6,President,MOP,0,0,0,1,HAI-1957-3,5
Haiti,41,Cantave,1957,5,20,President,Mil,0,0,0,1,HAI-1957-4,5
Haiti,41,Fignole,1957,5,26,President,Mil,0,0,0,1,HAI-1957-5,5
Haiti,41,Kebreau,1957,6,14,President,Mil,1,0,0,0,HAI-1957-6,5
Haiti,41,F. Duvalier,1957,10,15,President,PUN/Non-Party,0,0,0,0,HAI-1957-7,5
Haiti,41,JC. Duvalier,1971,4,22,President,Non-Party,0,0,0,0,HAI-1971,5
Haiti,41,Namphy,1986,2,7,President,Mil,1,0,0,0,HAI-1986,5
Haiti,41,Manigat,1988,2,7,President,RDNP,0,0,0,0,HAI-1988-1,5
Haiti,41,Namphy,1988,6,20,President,Mil,0,0,0,0,HAI-1988-2,5
Haiti,41,Avril,1988,9,17,President,Mil,0,1,0,0,HAI-1988-3,5
Haiti,41,Abraham,1990,3,10,President,Mil,0,0,0,1,HAI-1990-1,5
Haiti,41,Pascal-Troillet,1990,3,13,President,Non-Party,0,0,0,1,HAI-1990-2,5
Haiti,41,Aristide,1991,2,7,President,FNCD,1,0,0,0,HAI-1991-1,5
Haiti,41,Cedras,1991,9,30,President,Mil,1,0,0,0,HAI-1991-2,5
Haiti,41,Aristide,1994,10,15,President,FNCD/OPL,1,0,0,0,HAI-1994,5
Haiti,41,Rene Garcia Preval,1996,2,7,President,OPL,0,0,0,0,HAI-1996,5
Haiti,41,Aristide,2001,2,8,President,FL,0,0,0,0,HAI-2001,5
Haiti,41,Boniface Alexandre,2004,2,29,President,Non-Party,1,0,0,0,HAI-2004,5
Haiti,41,Rene Garcia Preval,2006,5,14,President,"FLP, Inite",1,0,0,0,HAI-2006,5
Haiti,41,Michel Joseph Martelly,2011,5,14,President,RP,1,0,0,0,HAI-2011,5
Haiti,41,Evans Paul,2016,2,7,President,KID+AD,0,0,0,1,,5
Haiti,41,Jocelerme Privert,2016,2,14,President,Inite,0,0,0,1,,5
Haiti,41,Jovenel Moise,2017,2,7,President,PHTK,0,0,0,0,,5
Dominican Republic,42,Vasquez,1924,7,12,President,PNG,1,0,0,0,DOM-1924,5
Dominican Republic,42,Estrella Urena,1930,3,2,President,Rep,1,0,0,0,DOM-1930-1,5
Dominican Republic,42,Trujillo,1930,8,16,"President, Generalissimo",PD/Mil,0,0,0,0,DOM-1930-2,5
Dominican Republic,42,Balaguer,1961,5,30,President,PD,0,0,0,0,DOM-1961,5
Dominican Republic,42,Echavarria,1962,1,17,President,Mil,1,0,0,0,DOM-1962-1,5
Dominican Republic,42,Bonnelly,1962,1,19,President,Rep,0,0,0,1,DOM-1962-2,5
Dominican Republic,42,Bosch,1963,2,27,President,PRD,1,0,0,0,DOM-1963-1,5
Dominican Republic,42,de los Santos,1963,9,26,President,UCN,1,0,0,0,DOM-1963-2,5
Dominican Republic,42,Cabral,1963,12,22,President,UCN,0,0,0,0,DOM-1963-3,5
Dominican Republic,42,Molina Urena,1965,4,25,President,PRD,1,0,0,0,DOM-1965-1,5
Dominican Republic,42,Benoit,1965,4,27,President,Mil,1,0,0,0,DOM-1965-2,5
Dominican Republic,42,Imbert Barrera,1965,5,7,President,Mil,0,0,0,1,DOM-1965-3,5
Dominican Republic,42,Godoy,1965,9,3,President,PRSC,0,0,0,1,DOM-1965-4,5
Dominican Republic,42,Balaguer,1966,7,1,President,PRSC,1,0,0,0,DOM-1966,5
Dominican Republic,42,Guzman Fernandez,1978,7,1,President,PRD,1,0,0,0,DOM-1978,5
Dominican Republic,42,Azar,1982,7,4,President,PRD,0,0,0,0,DOM-1982-1,5
Dominican Republic,42,Blanco,1982,8,16,President,PRD,0,0,0,0,DOM-1982-2,5
Dominican Republic,42,Balaguer,1986,8,16,President,PRSC,1,0,0,0,DOM-1986,5
Dominican Republic,42,Leonel Antonio Fernandez Reyna,1996,8,16,President,PLD,1,0,0,0,DOM-1996,5
Dominican Republic,42,Mejia,2000,8,17,President,PRD,1,0,0,0,DOM-2000,5
Dominican Republic,42,Leonel Antonio Fernandez Reyna,2004,8,16,President,PLD,1,0,0,0,DOM-2004,5
Dominican Republic,42,Danilo Medina Sanchez,2012,8,16,President,PLD,0,0,0,0,DOM-2012,5
Jamaica,51,Bustamante,1962,8,6,PM,JLP,0,0,0,0,JAM-1962,5
Jamaica,51,Sangster,1967,2,22,PM,JLP,0,0,0,0,JAM-1967-1,5
Jamaica,51,Shearer,1967,4,11,PM,JLP,0,0,0,0,JAM-1967-2,5
Jamaica,51,Manley,1972,3,2,PM,PNP,1,0,0,0,JAM-1972,5
Jamaica,51,Seaga,1980,11,1,PM,JLP,1,0,0,0,JAM-1980,5
Jamaica,51,Manley,1989,2,10,PM,PNP,1,0,0,0,JAM-1989,5
Jamaica,51,Patterson,1992,3,30,PM,PNP,0,0,0,0,JAM-1992,5
Jamaica,51,Portia Simpson Miller,2006,3,30,PM,PNP,0,0,0,0,JAM-2006,5
Jamaica,51,Bruce Golding,2007,9,11,PM,JLP,1,0,0,0,JAM-2007,5
Jamaica,51,Andrew Holness,2011,10,23,PM,JLP,0,0,0,0,JAM-2011,5
Jamaica,51,Portia Simpson Miller,2012,1,5,PM,PNP,1,0,0,0,JAM-2012,5
Jamaica,51,Andrew Holness,2016,3,3,PM,JLP,1,0,0,0,,5
Trinidad and Tobago,52,Williams,1962,8,31,PM,PNM,0,0,0,0,TRI-1962,5
Trinidad and Tobago,52,Chambers,1981,3,30,PM,PNM,0,0,0,0,TRI-1981,5
Trinidad and Tobago,52,Robinson,1986,12,18,PM,NAR,1,0,0,0,TRI-1986,5
Trinidad and Tobago,52,Patrick Augustus Mervyn Manning,1991,12,16,PM,PNM,1,0,0,0,TRI-1991,5
Trinidad and Tobago,52,Panday,1995,11,9,PM,UNC/NAR,1,0,0,0,TRI-1995,5
Trinidad and Tobago,52,Patrick Augustus Mervyn Manning,2001,12,25,PM,PNM,1,0,0,0,TRI-2001,5
Trinidad and Tobago,52,Kamla Persad-Bissessar,2010,5,26,PM,UNC,1,0,0,0,TRI-2010,5
Trinidad and Tobago,52,Keith Christopher Rowley,2015,9,9,PM,PNM,1,0,0,0,TRI-2015,5
Mexico,70,Carranza,,,,President,L-Mod,,,0,0,MEX-1915,5
Mexico,70,de la Huerta,1920,5,24,President,PNA/PLC,0,0,0,0,MEX-1920-1,5
Mexico,70,Obregon,1920,12,1,President,PLC,0,0,0,0,MEX-1920-2,5
Mexico,70,Calles,1924,12,1,President,PNR,0,0,0,0,MEX-1924,5
Mexico,70,Portes Gil,1928,12,1,President,PNR,0,0,0,0,MEX-1928,5
Mexico,70,Ortiz Rubio,1930,2,5,President,PNR,0,0,0,0,MEX-1930,5
Mexico,70,Rodriguez,1932,9,4,President,PNR,0,0,0,0,MEX-1932,5
Mexico,70,Cardenas,1934,12,1,President,"PNR, PRM",0,0,0,0,MEX-1934,5
Mexico,70,Avila Camacho,1940,12,1,President,PRM,0,0,0,0,MEX-1940,5
Mexico,70,Aleman Valdes,1946,12,1,President,PRI,0,0,0,0,MEX-1946,5
Mexico,70,Ruiz Cortines,1952,12,1,President,PRI,0,0,0,0,MEX-1952,5
Mexico,70,Lopez Mateos,1958,12,1,President,PRI,0,0,0,0,MEX-1958,5
Mexico,70,Diaz Ordaz,1964,12,1,President,PRI,0,0,0,0,MEX-1964,5
Mexico,70,Echeverria Alvarez,1970,12,1,President,PRI,0,0,0,0,MEX-1970,5
Mexico,70,Lopez Portillo,1976,12,1,President,PRI,0,0,0,0,MEX-1976,5
Mexico,70,De la Madrid,1982,12,1,President,PRI,0,0,0,0,MEX-1982,5
Mexico,70,Salinas de Gortari,1988,12,1,President,PRI,0,0,0,0,MEX-1988,5
Mexico,70,Zedillo,1994,12,1,President,PRI,0,0,0,0,MEX-1994,5
Mexico,70,Fox,2000,12,1,President,PAN,1,0,0,0,MEX-2000,5
Mexico,70,Felipe de Jesus Calderon Hinojosa,2006,12,1,President,PAN,0,0,0,0,MEX-2006,5
Mexico,70,Enrique Pena Nieto,2012,12,1,President,PRI,1,0,0,0,MEX-2012,5
Mexico,70,Andres Manuel Lopez Obrador,2018,12,1,President,MORENA,1,0,0,0,,5
Guatemala,90,Estrada-Cabrera,,,,President,Lib,,,0,0,GUA-1898,5
Guatemala,90,Herrera y Luna,1920,4,15,President,Lib,1,0,0,0,GUA-1920,5
Guatemala,90,J. Orellana,1921,12,7,President,Mil,1,0,0,0,GUA-1921,5
Guatemala,90,Chacon,1926,9,27,President,Mil,0,0,0,0,GUA-1926,5
Guatemala,90,Palma,1930,12,13,President,Unknown,0,0,0,1,GUA-1930-1,5
Guatemala,90,M. Orellana,1930,12,17,President,Mil,0,0,0,1,GUA-1930-2,5
Guatemala,90,Reina Andrade,1931,1,1,President,Lib,0,0,0,1,GUA-1931-1,5
Guatemala,90,Ubico y Castaneda,1931,2,15,President,Lib,1,0,0,0,GUA-1931-2,5
Guatemala,90,Ponce Vaidez,1944,7,1,President,Lib,0,0,0,0,GUA-1944-1,5
Guatemala,90,Arbenz Guzman,1944,10,21,President,Mil,0,0,0,1,GUA-1944-2,5
Guatemala,90,Arevalo,1945,3,15,President,PAR,1,0,0,0,GUA-1945,5
Guatemala,90,Arbenz Guzman,1951,3,1,President,PAR,0,0,0,0,GUA-1951,5
Guatemala,90,Diaz,1954,6,27,President,Mil,0,0,0,1,GUA-1954-1,5
Guatemala,90,Monzon,1954,6,29,President,Mil,0,0,0,1,GUA-1954-2,5
Guatemala,90,Castillo Armas,1954,7,8,President,Mil,1,0,0,0,GUA-1954-3,5
Guatemala,90,Gonzalez Lopez,1957,7,20,President,PAN,0,0,0,1,GUA-1957-1,5
Guatemala,90,Mendoza Azurdia,1957,10,24,President,Mil,0,0,0,1,GUA-1957-2,5
Guatemala,90,Flores Avendano,1957,10,28,President,Mil,0,0,0,1,GUA-1957-3,5
Guatemala,90,Ydigoras Fuentes,1958,3,2,President,PRDN,1,0,0,0,GUA-1958,5
Guatemala,90,Peralta Azurdia,1963,3,31,President,Mil,1,0,0,0,GUA-1963,5
Guatemala,90,Mendez Montenegro,1966,7,1,President,Mil,0,1,0,0,GUA-1966,5
Guatemala,90,Arana Osorio,1970,7,1,President,Mil,0,1,0,0,GUA-1970,5
Guatemala,90,Laugerud Garcia,1974,7,1,President,Mil,0,0,0,0,GUA-1974,5
Guatemala,90,Lucas Garcia,1978,7,1,President,Mil,0,0,0,0,GUA-1978,5
Guatemala,90,Rios Montt,1982,3,23,President,Mil,0,0,0,0,GUA-1982,5
Guatemala,90,Mejia Victores,1983,8,8,President,Mil,0,0,0,0,GUA-1983,5
Guatemala,90,Cerezo,1986,1,14,President,PDCG,0,1,0,0,GUA-1986,5
Guatemala,90,Serrano Elias,1991,1,14,President,MAS,0,1,0,0,GUA-1991,5
Guatemala,90,Espina Salguero,1993,5,31,President,MAS,0,0,0,0,GUA-1993-1,5
Guatemala,90,Leon Carpio,1993,6,1,President,Non-Party,0,1,0,0,GUA-1993-2,5
Guatemala,90,Arzu Yrigoyen,1996,1,14,President,PAN,1,0,0,0,GUA-1996,5
Guatemala,90,Portillo,2000,1,15,President,FRG,1,0,0,0,GUA-2000,5
Guatemala,90,Berger,2004,1,14,President,GANA,1,0,0,0,GUA-2004,5
Guatemala,90,Alvaro Colom Caballeros,2008,1,14,President,UNE,1,0,0,0,GUA-2008,5
Guatemala,90,Otto Fernando Perez Molina,2012,1,14,President,PP,1,0,0,0,GUA-2012,5
Guatemala,90,Hector Alejandro Baltazar Maldonado Aguirre,2015,9,3,President,Non-Party,0,0,0,1,,5
Guatemala,90,Jimmy Morales Cabrera,2016,1,14,President,FCN,1,0,0,0,,5
Honduras,91,Bertrand,,,,President,PNH,,,0,0,HON-1916,5
Honduras,91,Bogran,1919,9,13,President,PLH,0,0,0,1,HON-1919,5
Honduras,91,Lopez Gutierrez,1920,2,1,President,PLH,1,0,0,0,HON-1920,5
Honduras,91,Tosta Carrasco,1924,2,1,President,PLH,0,0,0,1,HON-1924,5
Honduras,91,Paz Barahona,1925,2,1,President,PNH,1,0,0,0,HON-1925,5
Honduras,91,Mejia Colindres,1929,2,1,President,PLH,1,0,0,0,HON-1929,5
Honduras,91,Carias Andino,1933,2,1,President,PNH,1,0,0,0,HON-1933,5
Honduras,91,Galvez,1949,1,1,President,PNH,0,0,0,0,HON-1949,5
Honduras,91,Lozano Diaz,1954,1,15,President,PNH,0,0,0,0,HON-1954,5
Honduras,91,Caraccioli,1956,10,21,President,Mil,0,0,0,1,HON-1956,5
Honduras,91,Villeda Morales,1957,12,21,President,PLH,1,0,0,0,HON-1957,5
Honduras,91,Lopez Arellano,1963,10,3,President,Mil/PNH,1,0,0,0,HON-1963,5
Honduras,91,Cruz,1971,6,6,President,PNH,0,0,0,1,HON-1971,5
Honduras,91,Lopez Arellano,1972,12,4,President,Mil,0,1,0,0,HON-1972,5
Honduras,91,Castro,1975,4,22,President,Mil,0,0,0,0,HON-1975,5
Honduras,91,Paz Garcia,1978,8,7,President,Mil,0,0,0,0,HON-1978,5
Honduras,91,Suazo Cordova,1982,1,27,President,PLH,1,0,0,0,HON-1982,5
Honduras,91,Azcona del Hoyo,1986,1,27,President,PLH,1,0,0,0,HON-1986,5
Honduras,91,Callejas,1990,1,27,President,PNH,1,0,0,0,HON-1990,5
Honduras,91,Reina,1994,1,27,President,PLH,1,0,0,0,HON-1994,5
Honduras,91,Flores Facusse,1998,1,27,President,PLH,0,0,0,0,HON-1998,5
Honduras,91,Maduro,2002,1,27,President,PNH,1,0,0,0,HON-2002,5
Honduras,91,Jose Manuel Zelaya Rosales,2006,1,27,President,PLH,1,0,0,0,HON-2006,5
Honduras,91,Roberto Micheletti Bain,2009,6,28,President,PLH,0,0,0,1,HON-2009,5
Honduras,91,Porfirio Lobo Sosa,2010,1,27,President,PNH,1,0,0,0,HON-2010,5
Honduras,91,Juan Orlando Hernandez,2014,1,27,President,PNH,0,0,0,0,HON-2014,5
El Salvador,92,C. Melendez Ramirez,,,,President,PND,,,0,0,SAL-1915,5
El Salvador,92,J. Melendez,1919,3,1,President,PND,0,0,0,0,SAL-1919,5
El Salvador,92,Quinonez Molina,1923,3,1,President,PND,0,0,0,0,SAL-1923,5
El Salvador,92,Romero Bosque,1927,3,1,President,PND,1,0,0,0,SAL-1927,5
El Salvador,92,Araujo,1931,3,1,President,PT,1,0,0,0,SAL-1931-1,5
El Salvador,92,Hernandez Martinez,1931,12,4,President,Mil/PPP,1,0,0,0,SAL-1931-2,5
El Salvador,92,Menendez,1934,8,29,President,Mil/PPP,0,0,0,0,SAL-1934,5
El Salvador,92,Hernandez Martinez,1935,2,28,President,Mil/PPP,0,0,0,0,SAL-1935,5
El Salvador,92,Menendez,1944,5,9,President,Mil/PPP,0,0,0,0,SAL-1944-1,5
El Salvador,92,Aguirre y Salinas,1944,10,21,President,Mil,0,0,0,0,SAL-1944-2,5
El Salvador,92,Castaneda Castro,1945,2,28,President,Mil,0,0,0,0,SAL-1945,5
El Salvador,92,Cordova,1948,12,15,President,Mil,0,1,0,0,SAL-1948,5
El Salvador,92,Osorio,1949,1,4,President,Mil,0,0,0,0,SAL-1949-1,5
El Salvador,92,Bolanos,1949,10,22,President,Mil,0,0,0,0,SAL-1949-2,5
El Salvador,92,Osorio,1950,9,14,President,Mil/PRUD,0,0,0,0,SAL-1950,5
El Salvador,92,Lemus,1956,9,14,President,Mil/PRUD,0,0,0,0,SAL-1956,5
El Salvador,92,Castillo,1960,10,26,President,Mil,0,0,0,0,SAL-1960,5
El Salvador,92,Portillo,1961,1,25,President,Mil,0,0,0,0,SAL-1961,5
El Salvador,92,Cordon,1962,1,25,President,Non-Party,0,0,0,0,SAL-1962-1,5
El Salvador,92,Rivera,1962,7,1,President,Mil/PCN,0,0,0,0,SAL-1962-2,5
El Salvador,92,Sanchez Hernandez,1967,7,1,President,Mil/PCN,0,0,0,0,SAL-1967,5
El Salvador,92,Molina,1972,7,1,President,Mil/PCN,0,0,0,0,SAL-1972,5
El Salvador,92,Romero Mena,1977,7,1,President,Mil/PCN,0,0,0,0,SAL-1977,5
El Salvador,92,Majano Ramos,1979,10,15,President,Mil,0,0,0,0,SAL-1979,5
El Salvador,92,Duarte,1980,12,13,President,PDC,0,0,0,0,SAL-1980,5
El Salvador,92,Magana Borja,1982,5,2,President,Non-Party,0,1,0,0,SAL-1982,5
El Salvador,92,Duarte,1984,6,1,President,PDC,1,0,0,0,SAL-1984,5
El Salvador,92,Cristiani,1989,6,1,President,ARENA,1,0,0,0,SAL-1989,5
El Salvador,92,Calderon Sol,1994,6,1,President,ARENA,0,0,0,0,SAL-1994,5
El Salvador,92,Flores,1999,6,1,President,ARENA,0,0,0,0,SAL-1999,5
El Salvador,92,Elias Antonio Saca Gonzalez,2004,6,1,President,ARENA,0,0,0,0,SAL-2004,5
El Salvador,92,Carlos Mauricio Funes Cartagena,2009,6,1,President,FMLN,1,0,0,0,SAL-2009,5
El Salvador,92,Salvador Sanchez Ceren,2014,6,1,President,FMLN,0,0,0,0,SAL-2014,5
Nicaragua,93,Chamorro Vargas,,,,President,PC,,,0,0,-NIC 1917.00,5
Nicaragua,93,Chamorro Bolanos,1921,1,1,President,PN,0,0,0,0,-NIC 1921.00,5
Nicaragua,93,Martinez Gonzalez,1923,10,12,President,PC,0,0,0,1,-NIC 1923.00,5
Nicaragua,93,Solorzano,1925,1,1,President,PC,1,0,0,0,-NIC 1925.00,5
Nicaragua,93,Chamorro Vargas,1926,1,17,President,PC,1,0,0,0,NIC-1926-1,5
Nicaragua,93,Diaz Recinos,1926,10,30,President,PC,0,0,0,0,NIC-1926-2,5
Nicaragua,93,Moncada,1929,1,1,President,PL,1,0,0,0,-NIC 1929.00,5
Nicaragua,93,J. Sacasa Sacasa,1933,1,1,President,PL,0,0,0,0,-NIC 1933.00,5
Nicaragua,93,Brenes Jarquin,1936,6,6,President,Mil/PLN,1,0,0,0,-NIC 1936.00,5
Nicaragua,93,A. Somoza Garcia,1937,1,1,President,Mil/PLN,0,0,0,0,-NIC 1937.00,5
Nicaragua,93,Arguello,1947,5,1,President,PLN,0,0,0,0,NIC-1947-1,5
Nicaragua,93,A. Somoza Garcia,1947,5,26,President,Mil/PLN,0,0,0,0,NIC-1947-2,5
Nicaragua,93,L. Somoza Debayle,1956,9,29,President,PLN,0,0,0,0,-NIC 1956.00,5
Nicaragua,93,Schick,1963,5,1,President,PLN,0,0,0,0,-NIC 1963.00,5
Nicaragua,93,Guerrero Gutierrez,1966,8,4,President,PLN,0,0,0,0,-NIC 1966.00,5
Nicaragua,93,A. Somoza Debayle,1967,5,1,President,PLN,0,0,0,0,-NIC 1967.00,5
Nicaragua,93,Jose Daniel Ortega Saavedra,1979,7,18,President,FSLN,1,0,0,0,-NIC 1979.00,5
Nicaragua,93,V. Chamorro,1990,4,25,President,UNO,1,0,0,0,-NIC 1990.00,5
Nicaragua,93,Aleman,1997,1,10,President,PLC,1,0,0,0,-NIC 1997.00,5
Nicaragua,93,Bolanos,2002,1,11,President,"PLC, APRE",0,0,1,0,-NIC 2002.00,5
Nicaragua,93,Jose Daniel Ortega Saavedra,2007,1,10,President,FSLN,1,0,0,0,-NIC 2007.00,5
Costa Rica,94,Acosta Garcia,1920,5,8,President,PCon,0,0,0,0,COS-1920,5
Costa Rica,94,Jimenez Oreamuno,1924,5,8,President,PR,1,0,0,0,COS-1924,5
Costa Rica,94,Gonzalez Viquez,1928,5,8,President,Civ,1,0,0,0,COS-1928,5
Costa Rica,94,Jimenez Oreamuno,1932,5,8,President,PRN,1,0,0,0,COS-1932,5
Costa Rica,94,Cortes Castro,1936,5,8,President,PRN,0,0,0,0,COS-1936,5
Costa Rica,94,Calderon Guardia,1940,5,8,President,PRN,0,0,0,0,COS-1940,5
Costa Rica,94,Picado Michalski,1944,5,8,President,PRN,0,0,0,0,COS-1944,5
Costa Rica,94,Leon Herrera,1948,4,20,President,PRN/BV,0,0,0,1,COS-1948-1,5
Costa Rica,94,Figueres Ferrer,1948,5,8,President,Mil/PSD,0,0,0,1,COS-1948-2,5
Costa Rica,94,Ulate Blanco,1949,11,8,President,PUN,1,0,0,0,COS-1949,5
Costa Rica,94,Figueres Ferrer,1953,11,8,President,PLN,1,0,0,0,COS-1953,5
Costa Rica,94,Echandi Jimenez,1958,5,8,President,PUN,1,0,0,0,COS-1958,5
Costa Rica,94,Orlich,1962,5,8,President,PLN,1,0,0,0,COS-1962,5
Costa Rica,94,Trejos,1966,5,8,President,PUN,1,0,0,0,COS-1966,5
Costa Rica,94,Figueres Ferrer,1970,5,8,President,PLN,1,0,0,0,COS-1970,5
Costa Rica,94,D. Oduber Quiros,1974,5,8,President,PLN,0,0,0,0,COS-1974,5
Costa Rica,94,Carazo Odio,1978,5,8,President,PRD/UC,1,0,0,0,COS-1978,5
Costa Rica,94,Monge Alvarez,1982,5,8,President,PLN,1,0,0,0,COS-1982,5
Costa Rica,94,Oscar Rafael de Jesus Arias Sanchez,1986,5,8,President,PLN,0,0,0,0,COS-1986,5
Costa Rica,94,Calderon Fournier,1990,5,8,President,PUSC,1,0,0,0,COS-1990,5
Costa Rica,94,Figueres Olsen,1994,5,8,President,PLN,1,0,0,0,COS-1994,5
Costa Rica,94,Rodriguez Echeverria,1998,5,8,President,PUSC,1,0,0,0,COS-1998,5
Costa Rica,94,Pacheco,2002,5,9,President,PUSC,0,0,0,0,COS-2002,5
Costa Rica,94,Oscar Rafael de Jesus Arias Sanchez,2006,5,8,President,PLN,1,0,0,0,COS-2006,5
Costa Rica,94,Laura Chinchilla Miranda,2010,5,8,President,PLN,0,0,0,0,COS-2010,5
Costa Rica,94,Luis Guillermo Solis Rivera,2014,5,8,President,PAC,1,0,0,0,COS-2014,5
Costa Rica,94,Carlos Andres Alvarado Quesada,2018,5,8,President,PAC,0,0,0,0,,5
Panama,95,Porras Barahona,,,,President,PL,,,0,0,PAN-1918-2,5
Panama,95,Lefevre,1920,1,30,President,PL,0,0,0,0,PAN-1920-1,5
Panama,95,Porras Barahona,1920,10,1,President,PL,0,0,0,0,PAN-1920-2,5
Panama,95,Chiari Robles,1924,10,1,President,PL,0,0,0,0,PAN-1924,5
Panama,95,Duque,1928,9,8,President,PL,0,0,0,0,PAN-1928-1,5
Panama,95,F. Arosemena,1928,10,1,President,PL,0,0,0,0,PAN-1928-2,5
Panama,95,H. Arias,1931,1,3,President,AC,0,0,0,1,PAN-1931-1,5
Panama,95,Alfaro,1931,1,16,President,PL,1,0,0,0,PAN-1931-2,5
Panama,95,H. Arias,1932,10,1,President,PLD,1,0,0,0,PAN-1932,5
Panama,95,Juan Arosemena,1936,10,1,President,PNR,0,0,0,0,PAN-1936,5
Panama,95,Boyd,1939,12,18,President,PNR,0,0,0,0,PAN-1939,5
Panama,95,A. Arias,1940,10,1,President,PNR,0,0,0,0,PAN-1940,5
Panama,95,E. Jaen Guardia,1941,10,9,President,Non-Party,0,0,0,1,PAN-1941-1,5
Panama,95,R. de la Guardia,1941,10,9,President,Non-Party,1,0,0,0,PAN-1941-2,5
Panama,95,Jimenez,1945,6,15,President,PL,1,0,0,0,PAN-1945,5
Panama,95,Diaz Arosemena,1948,10,1,President,PL,0,0,0,0,PAN-1948,5
Panama,95,Chanis Pinzon,1949,7,28,President,PL,0,0,0,0,PAN-1949-1,5
Panama,95,Chiari Remon,1949,11,20,President,PLN,0,0,0,1,PAN-1949-2,5
Panama,95,A. Arias,1949,11,25,President,PRA,1,0,0,0,PAN-1949-3,5
Panama,95,A. Arosemena,1951,5,10,President,PRA,0,0,0,0,PAN-1951,5
Panama,95,Remon Cantera,1952,10,1,President,CNP,1,0,0,0,PAN-1952,5
Panama,95,Guizado,1955,1,3,President,CNP,0,0,0,0,PAN-1955-1,5
Panama,95,Arias Espinosa,1955,1,15,President,CNP,0,0,0,0,PAN-1955-2,5
Panama,95,E. de la Guardia,1956,10,1,President,CNP,1,0,0,0,PAN-1956,5
Panama,95,Chiari Remon,1960,10,1,President,PLN,1,0,0,0,PAN-1960,5
Panama,95,Robles,1964,10,1,President,PLN,0,0,0,0,PAN-1964,5
Panama,95,Arias A.,1968,10,1,President,PP,1,0,0,0,PAN-1968-1,5
Panama,95,Torrijos Herrera,1968,10,12,de facto ruler,"Mil, PRD",1,0,0,0,PAN-1968-2,5
Panama,95,Florez Aguilar,1981,7,31,de facto ruler,Mil,0,0,0,0,PAN-1981,5
Panama,95,D. Paredes del Rio,1982,3,3,Unknown,Mil,1,0,0,0,PAN-1982,5
Panama,95,Noriega,1983,8,15,"de facto ruler, Chief of Government",Mil,0,1,0,0,PAN-1983,5
Panama,95,Endara Galimany,1990,1,4,President,PPA/PA,1,0,0,0,PAN-1990,5
Panama,95,Balladares,1994,9,1,President,PRD,1,0,0,0,PAN-1994,5
Panama,95,Moscoso,1999,9,1,President,PA,1,0,0,0,PAN-1999,5
Panama,95,Martin Erasto Torrijos Espino,2004,9,1,President,PRD,1,0,0,0,PAN-2004,5
Panama,95,Ricardo Martinelli Berrocal,2009,7,1,President,PCD,1,0,0,0,PAN-2009,5
Panama,95,Juan Carlos Varela Rodriguez,2014,7,1,President,PP,1,0,0,0,PAN-2014,5
Colombia,100,Suarez,,,,President,PCS,,,0,0,COL-1918,5
Colombia,100,J. Holguin,1921,11,11,President,PCS,0,0,0,0,COL-1921,5
Colombia,100,Ospina Vazquez,1922,8,7,President,PCS,0,0,0,0,COL-1922,5
Colombia,100,Abadia Mendez,1926,8,7,President,PCS,0,0,0,0,COL-1926,5
Colombia,100,Olaya Herrera,1930,8,7,President,PL,1,0,0,0,COL-1930,5
Colombia,100,Lopez Pumarejo,1934,8,7,President,PL,0,0,0,0,COL-1934,5
Colombia,100,Santos Montejo,1938,8,7,President,PL,0,0,0,0,COL-1938,5
Colombia,100,Lopez Pumarejo,1942,8,7,President,PL,0,0,0,0,COL-1942,5
Colombia,100,Lleras Camargo,1945,8,7,President,PL,0,0,0,1,COL-1945,5
Colombia,100,Ospina Perez,1946,8,7,President,PCS,1,0,0,0,COL-1946,5
Colombia,100,Gomez Castro,1950,8,7,President,PCS,0,0,0,0,COL-1950,5
Colombia,100,Urdaneta Arbelaez,1951,11,5,President,PCS,0,0,0,0,COL-1951,5
Colombia,100,Gomez Castro,1953,6,13,President,PCS,0,0,0,0,COL-1953-1,5
Colombia,100,Rojas Pinilla,1953,6,13,President,Mil,1,0,0,0,COL-1953-2,5
Colombia,100,Paris,1957,5,10,President,Mil,0,0,0,0,COL-1957,5
Colombia,100,Lleras Camargo,1958,8,7,President,PL,1,0,0,0,COL-1958,5
Colombia,100,Valencia,1962,8,7,President,PCS,0,0,0,0,COL-1962,5
